show_id,name,url,type,language,genres,status,runtime,averageRuntime,premiered,officialSite,schedule_time,schedule_days,weight,webchannnel_id,externals,image,summary
37390,The Wilds,https://www.tvmaze.com/shows/37390/the-wilds,Scripted,English,"['Drama', 'Thriller', 'Mystery']",Ended,,54.0,2020-12-11,https://www.amazon.com/dp/B08NMC79YB/,,[],99,3,"{'tvrage': None, 'thetvdb': 349826, 'imdb': 'tt8633062'}",https://static.tvmaze.com/uploads/images/original_untouched/408/1021848.jpg,"A group of teen girls from different backgrounds must fight for survival after a plane crash strands them on a deserted island. The castaways both clash and bond as they learn more about each other, the secrets they keep, and the traumas they've all endured. There's just one twist to this thrilling Drama - Coming of Age … these girls did not end up on this island by accident."
39678,High School Musical: The Musical: The Series,https://www.tvmaze.com/shows/39678/high-school-musical-the-musical-the-series,Scripted,English,"['Drama', 'Children', 'Music']",Running,,35.0,2019-11-12,https://www.disneyplus.com/series/high-school-musical-the-musical-the-series/22p0ndod96BX,,['Wednesday'],97,287,"{'tvrage': None, 'thetvdb': 359728, 'imdb': 'tt8510382'}",https://static.tvmaze.com/uploads/images/original_untouched/414/1036457.jpg,"High School Musical: The Musical: The Series picks up nearly 15 years after the original movie aired at the real-life location where it all began: East High. It follows a group of students as they countdown to the opening night of their school's first-ever production of ""High School Musical."" Showmances blossom; friendships are tested while new ones are made; rivalries flare and lives are changed forever as these young people discover the transformative power that only a high school drama club can provide."
47881,Clifford the Big Red Dog,https://www.tvmaze.com/shows/47881/clifford-the-big-red-dog,Animation,English,"['Comedy', 'Children']",Running,30.0,30.0,2019-12-06,https://www.amazon.com/gp/video/detail/B086HWFFCS/,,[],37,3,"{'tvrage': None, 'thetvdb': 373314, 'imdb': 'tt8447844'}",https://static.tvmaze.com/uploads/images/original_untouched/255/639036.jpg,"Join Emily Elizabeth and her big red dog, Clifford, as they explore their island home and go on big new adventures! With a fun and furry new cast of characters and brand-new original songs, Clifford's world, and heart, just keep on growing!"
48396,Discipline,https://www.tvmaze.com/shows/48396/discipline,Scripted,Korean,"['Drama', 'Comedy', 'Romance']",Ended,15.0,18.0,2018-12-19,https://www.youtube.com/channel/UCUN2GRrVsQkfKh18zEKZNyw,,['Friday'],32,21,"{'tvrage': None, 'thetvdb': 359629, 'imdb': 'tt12712534'}",https://static.tvmaze.com/uploads/images/original_untouched/278/695345.jpg,"A neighborhood in Korea that is nothing out of the ordinary: a truly tranquil small town. In this town, Tae Woo and his best friends do all kinds of things, good and bad. The five of them decide to go to a party hosted by a group of delinquents from the notorious Samdeok High School in an abandoned basement parking lot. They went thinking they would have the time of their lives little did they know of the dangers that were to come."
50644,TayNew Meal Date,https://www.tvmaze.com/shows/50644/taynew-meal-date,Reality,Thai,"['Comedy', 'Food', 'Travel']",Ended,25.0,25.0,2018-11-30,https://tv.line.me/taynewmealdate,,[],26,88,"{'tvrage': None, 'thetvdb': 358901, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/275/687521.jpg,Follow Tay and New as they explore the local foods of Thailand at the end of every month on their meal date.
51653,El desorden que dejas,https://www.tvmaze.com/shows/51653/el-desorden-que-dejas,Scripted,Spanish,"['Drama', 'Thriller', 'Mystery']",Ended,45.0,46.0,2020-12-11,https://www.netflix.com/title/81033361,,[],47,1,"{'tvrage': None, 'thetvdb': 377021, 'imdb': 'tt9731242'}",https://static.tvmaze.com/uploads/images/original_untouched/282/706310.jpg,A teacher starts her job at a high school but is haunted by a suspicious death that occurred there weeks before... and begins fearing for her own life.
51851,Sobrevolando,https://www.tvmaze.com/shows/51851/sobrevolando,Documentary,Spanish,[],Running,,,2020-11-17,,,[],40,287,"{'tvrage': None, 'thetvdb': 391329, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/282/706132.jpg,"From the cold waters of the Beagle Channel to the warm Caribbean Sea, Sobrevolando, with the voice of the renowned Argentine musician Fito Páez, explores from the air the geography, history and culture of eight dazzling regions of Latin America. with high definition images, unknown stories and curious facts about the natural and cultural diversity of each of the regions."
52399,Le QG,https://www.tvmaze.com/shows/52399/le-qg,Talk Show,French,[],Running,35.0,40.0,2019-04-11,https://www.youtube.com/watch?v=GD9vpqOFDdg&list=PLXL6rKxsZjLItPoOykgmYhL1GLOQu3mEj&ab_channel=LeJimmyLabeeu,,['Friday'],3,21,"{'tvrage': None, 'thetvdb': 364852, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/288/721405.jpg,
52412,Handmade Love,https://www.tvmaze.com/shows/52412/handmade-love,Scripted,Korean,"['Drama', 'Fantasy', 'Romance']",Ended,15.0,17.0,2020-12-11,https://www.youtube.com/playlist?list=PLRXdsS5E_8i3FJ_o7VF0TFb9SUdWk54iW,,"['Tuesday', 'Friday']",30,21,"{'tvrage': None, 'thetvdb': 393174, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/288/721715.jpg,"The god Woo Beun can only return to heaven after comforting humans with clothes. He is running a tailor shop called ""Handmade Love"" with his servant Joy when Han Sa Rang visits the tailor shop after hearing the news that her boyfriend of 7 years will get married. Together, they will heal the wounds of their guests."
52451,The Burning River,https://www.tvmaze.com/shows/52451/the-burning-river,Scripted,Chinese,"['Drama', 'Action', 'Thriller']",Ended,45.0,45.0,2020-12-11,https://v.youku.com/v_show/id_XNDk1MzY2NzgwNA==.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dtitle&s=aaed627feea749d7a99d,18:00,['Friday'],25,118,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/289/722651.jpg,"Two boggling mysteries have occured in a small town in Xinan. A female police captain joins hands with a young detective to conduct an investigation. Although a clear motive can be seen, the two discover a series of unknown secrets.One case involves a late-night ride hailed through an online platform that goes terribly wrong. As more and more clues resurface, the cases in the hands of the police hands become complicated and entangled. In a desperate attempt to find the real culprit, events closely link the past, present and future of the small town."
54837,"My Lecturer, My Husband",https://www.tvmaze.com/shows/54837/my-lecturer-my-husband,Scripted,Indonesian,"['Drama', 'Romance']",Ended,38.0,38.0,2020-12-11,https://wetv.vip/en/play/if9a67aohhr5cpj-My%20Lecturer%20My%20Husband?vid=l0034l08wvp,,['Friday'],18,367,"{'tvrage': None, 'thetvdb': 397734, 'imdb': 'tt13392542'}",https://static.tvmaze.com/uploads/images/original_untouched/309/774519.jpg,"Inggit's life is changed when her father is sick and sets her up with Mr. Arya, the most hated lecturer at her campus, and ask Inggit to marry him. "
62306,Rainbow High,https://www.tvmaze.com/shows/62306/rainbow-high,Animation,English,"['Children', 'Family']",Running,6.0,6.0,2020-10-02,https://www.youtube.com/c/RainbowHigh,,[],0,21,"{'tvrage': None, 'thetvdb': 389472, 'imdb': 'tt13488080'}",https://static.tvmaze.com/uploads/images/original_untouched/410/1026115.jpg,"Legend says at the end of the rainbow, there's a pot of gold. But the truth is, it's something even more amazing. Only a chosen few with an eye for bold fashions can follow the rainbow to Rainbow High, the colorful fashion school where everyone learns to flaunt their true color. "
23401,Mickey Mouse: Mixed-Up Adventures,https://www.tvmaze.com/shows/23401/mickey-mouse-mixed-up-adventures,Animation,English,"['Action', 'Adventure', 'Children']",Running,15.0,17.0,2017-01-15,https://disneynow.com/shows/mickey-mouse-mixed-up-adventures,,['Friday'],44,83,"{'tvrage': None, 'thetvdb': 320725, 'imdb': 'tt6264782'}",https://static.tvmaze.com/uploads/images/original_untouched/288/722130.jpg,"Hot rod diggity dog! The animated Mickey and the Roadster Racers is a madcap car-racing adventure featuring Disney's No. 1 star, Mickey Mouse, and his pals Minnie, Pluto, Goofy, Daisy and Donald. The series takes the gang and their unique transforming vehicles on humorous high-spirited races around the globe as well as hometown capers in Hot Dog Hills. When Minnie and Daisy are not busy racing, they run their own successful business as the Happy Helpers, solving problems for anyone in need of a helping hand."
49721,Madagascar: A Little Wild,https://www.tvmaze.com/shows/49721/madagascar-a-little-wild,Animation,English,"['Comedy', 'Adventure', 'Children']",Running,,23.0,2020-09-07,https://www.hulu.com/series/madagascar-a-little-wild-7a11e023-5762-4980-bfce-7f337e4c28ef,,[],44,2,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt11714912'}",https://static.tvmaze.com/uploads/images/original_untouched/362/906284.jpg,"Loveable foursome Alex the Lion, Marty the Zebra, Melman the Giraffe and Gloria the Hippo steal the show in Madagascar: A Little Wild. Capturing the iconic personalities of each of the four dynamos, Madagascar: A Little Wild showcases the team as kids residing in their rescue habitat at the Central Park Zoo. They might be small, but like everybody who lands in New York City, these little guys have big dreams and Madagascar: A Little Wild will follow all of their adventures."
60427,Justimus esittää: Duo,https://www.tvmaze.com/shows/60427/justimus-esittaa-duo,Scripted,Finnish,[],Ended,18.0,18.0,2019-11-22,https://areena.yle.fi/1-50284041,00:01,['Friday'],1,220,"{'tvrage': None, 'thetvdb': 373187, 'imdb': 'tt11321910'}",https://static.tvmaze.com/uploads/images/original_untouched/395/989194.jpg,
41192,Just Roll With It,https://www.tvmaze.com/shows/41192/just-roll-with-it,Variety,English,"['Comedy', 'Children', 'Family']",Running,30.0,30.0,2019-06-14,https://disneynow.com/shows/just-roll-with-it,20:50,['Friday'],39,83,"{'tvrage': None, 'thetvdb': 363327, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/379/948292.jpg,"Just Roll With It is an interactive improvisational comedy centered around the blended Bennett-Blatt family and features step-siblings Blair and Owen who could not be more different. Blair, often a rebel without a cause, is the polar opposite of her strict, regimented, ex-military mom Rachel. Owen, a born athlete with a taste for scheduling and organization, is always trying to clean up Byron, his creative and charismatic morning-radio-show-host father. Despite their differences, the Bennett-Blatt clan, and the actors who play them, know how to take whatever life – and the studio audience – throws at them."
43883,The Amber Ruffin Show,https://www.tvmaze.com/shows/43883/the-amber-ruffin-show,Variety,English,['Comedy'],To Be Determined,,25.0,2020-09-25,https://www.peacocktv.com/the-amber-ruffin-show,21:00,['Friday'],44,347,"{'tvrage': None, 'thetvdb': 380214, 'imdb': 'tt11058078'}",https://static.tvmaze.com/uploads/images/original_untouched/364/911055.jpg,Each week The Amber Ruffin Show will showcase Amber's signature smart-and-silly take on the week. A late-night show with just the good parts – the comedy.
